id,title,company,difficulty,stages,topics,platform,last_seen_max,seen_count,employment_types
meta-highest-rating-price-ratio,Highest Rating Price Ratio,Meta,easy,OA,array|math,unknown,2026-03-27,1,
amazon-repeated-maximum-minimum-request-score,Repeated Maximum and Minimum Request Score,Amazon,medium,OA,array|heap|simulation,unknown,2026-03-25,1,INTERN
amazon-sum-max-plus-min-after-decrement-operations,Sum Max Plus Min After Decrement Operations,Amazon,medium,OA,heap|greedy,hackerrank,2026-03-25,1,INTERN
google-trapping-rain-water,Trapping Rain Water,Google,hard,OA,array|two_pointers|stack|dynamic_programming,unknown,2026-03-25,1,INTERN
uber-minimum-plate-collection-time,Minimum Plate Collection Time,Uber,,OA,,hackerrank,2026-03-25,1,FULLTIME
amazon-sort-error-codes-by-frequency,Sort Error Codes by Frequency,Amazon,easy,OA,sorting|hash_table,hackerrank,2026-03-24,1,INTERN
drw-simplified-tetris-engine,Simplified Tetris Engine,DRW,hard,OA,simulation|matrix,codility,2026-03-23,1,FULLTIME
amazon-optimize-box-ids,Optimize Box IDs,Amazon,hard,OA,stack|greedy|string,hackerrank,2026-03-22,1,
expedia-maximum-team-size,Maximum Team Size,Expedia,medium,OA,array|intervals|sorting|binary_search,hackerrank,2026-03-22,1,NEW GRAD
headlands-disaster-recovery,Disaster Recovery,Headlands Technologies,hard,OA,union_find|graph|hash_table,unknown,2026-03-21,1,FULLTIME
microsoft-visible-profiles-count,Visible Profiles Count,Microsoft,medium,OA,graph|depth_first_search|breadth_first_search|union_find,unknown,2026-03-21,1,INTERN
stripe-chat-billing-calculation,Chat Billing Calculation,Stripe,medium,OA,hash_table|simulation,hackerrank,2026-03-21,1,
tcs-gym-fees-calculator,Gym Fees Calculator,Tata Consultancy Services,,OA,,unknown,2026-03-20,1,
confluent-reach-target-balance,Reach Target Balance,Confluent,medium,OA,dynamic_programming|array,hackerrank,2026-03-19,1,FULLTIME
confluent-tail-n-lines,Tail N Lines,Confluent,easy,OA,queue|array,hackerrank,2026-03-19,1,FULLTIME
autodesk-in-memory-database-with-ttl,In-Memory Database with TTL,Autodesk,medium,OA,hash_table|design|simulation,unknown,2026-03-18,1,FULLTIME
amazon-most-common-product-pair,Most Common Product Pair,Amazon,easy,OA,hash_table|sorting,hackerrank,2026-03-17,1,INTERN
amazon-warehouse-robots-with-threshold,Warehouse Robots with Threshold,Amazon,medium,OA,array|sorting|greedy,hackerrank,2026-03-17,1,INTERN
salesforce-key-teams-in-tree,Key Teams in Tree,Salesforce,,OA,,unknown,2026-03-15,1,FULLTIME
salesforce-system-energy-reduction,System Energy Reduction,Salesforce,,OA,,unknown,2026-03-15,1,FULLTIME
salesforce-update-logs-by-symmetric-xor,Update Logs by Symmetric XOR,Salesforce,,OA,,unknown,2026-03-15,1,FULLTIME
flextrade-reverse-string,Reverse a String,FlexTrade,easy,OA,string|two_pointers,unknown,2026-03-14,1,NEW GRAD
tiktok-compute-walking-distance,Compute Walking Distance,TikTok,easy,OA,array|sorting|greedy,codesignal,2026-03-10,1,FULLTIME
tiktok-count-sawtooth-subarrays,Count Sawtooth Subarrays,TikTok,easy,OA,array|dynamic_programming,codesignal,2026-03-10,1,FULLTIME
tiktok-memory-allocator,Memory Allocator,TikTok,medium,OA,array|simulation|design,codesignal,2026-03-10,1,FULLTIME
goldman-sachs-design-hashmap,Design Hash Map,Goldman Sachs,easy,OA,hash_table|design,unknown,2026-03-08,1,FULLTIME
jane-street-cheating-codemaker,Cheating Codemaker,Jane Street,medium,OA,array|string|hash_table|simulation|combinatorics,unknown,2026-03-05,1,INTERN
citadel-process-scheduling,Process Scheduling,Citadel,easy,OA,combinatorics|math,unknown,2026-03-02,1,
salesforce-count-palindromic-concatenation-pairs,Count Palindromic Concatenation Pairs,Salesforce,,OA,,unknown,2026-03-02,1,
microsoft-balanced-permutation-subarrays,Balanced Permutation Subarrays,Microsoft,medium,OA,array,unknown,2026-02-25,1,INTERN|NEW GRAD
microsoft-final-price-discount,Final Price Discount,Microsoft,easy,OA,array|stack,unknown,2026-02-25,1,INTERN|NEW GRAD
uber-kth-greater-element-indexes,Kth Greater Element Indexes,Uber,,OA,,unknown,2026-02-24,1,FULLTIME
uber-kth-largest-subarray-bitwise-or,Kth Largest Subarray Bitwise OR,Uber,,OA,,unknown,2026-02-24,1,FULLTIME
uber-minimum-spanning-tree-weight-in-complete-binary-graph,Minimum Spanning Tree Weight in a Complete Binary Graph,Uber,,OA,,unknown,2026-02-24,1,FULLTIME
pinterest-minimize-expression-with-parentheses,Minimize Expression with Parentheses,Pinterest,hard,OA,string|math|greedy,codesignal,2026-02-21,1,INTERN
datadog-latency-bucket-counter,Latency Bucket Counter,Datadog,easy,OA,array|math|simulation,unknown,2026-02-20,1,FULLTIME
infosys-maximum-subarray-sum-after-swaps,Maximum Subarray Sum After Swaps,Infosys,,OA,,unknown,2026-02-19,1,
uber-balanced-prefix-permutation,Balanced Prefix Permutation,Uber,,OA,,unknown,2026-02-19,1,FULLTIME
uber-minimum-euclidean-plate-collection-time,Minimum Euclidean Plate Collection Time,Uber,,OA,,unknown,2026-02-19,1,FULLTIME
anthropic-cloud-storage-compression,Cloud Storage Compression and Decompression,Anthropic,hard,OA,hash_table|sorting|design|simulation,codesignal,2026-02-13,3,
ibm-minimum-operations-to-make-alternating-binary-string,Minimum Operations to Make Alternating Binary String,IBM,easy,OA,string|greedy,hackerrank,2026-02-10,1,INTERN
intuit-set-total-palindrome-transformation-cost,Set Total Palindrome Transformation Cost,Intuit,hard,OA,string|bit_manipulation|prefix_sum,karat,2026-02-10,1,NEW GRAD
pinterest-bubble-explosion,Bubble Explosion,Pinterest,hard,OA,matrix|graph|depth_first_search|simulation,codesignal,2026-02-09,1,FULLTIME|NEW GRAD
pinterest-travel-distance-on-scooters,Travel Distance on Scooters,Pinterest,easy,OA,array|sorting|greedy|simulation,codesignal,2026-02-09,1,FULLTIME|NEW GRAD
wellsfargo-count-server-replacements,Count Server Replacements,Wells Fargo,easy,OA,hash_table|simulation,unknown,2026-02-08,1,
wellsfargo-minimum-remaining-length,Minimum Remaining Length,Wells Fargo,medium,OA,string|stack,unknown,2026-02-08,1,
salesforce-collect-opportunity-data-in-a-tree,Collect Opportunity Data in a Tree,Salesforce,hard,OA,tree|depth_first_search|greedy,hackerrank,2026-02-06,1,
salesforce-replace-question-mark-to-avoid-adjacent-duplicates,Replace '?' to Avoid Adjacent Duplicates,Salesforce,medium,OA,string|dynamic_programming|combinatorics,hackerrank,2026-02-06,1,
salesforce-strings-with-no-k-consecutive-identical-characters,Strings With No k Consecutive Identical Characters,Salesforce,medium,OA,dynamic_programming|combinatorics,hackerrank,2026-02-06,1,
amazon-lexicographically-smallest-after-one-substring-rotation,Lexicographically Smallest After One Substring Rotation,Amazon,,OA,,unknown,2026-02-05,1,FULLTIME
uber-binary-tree-subtree-sum-maximum-path-and-path-nodes,"Binary Tree: Subtree Sum, Maximum Path Sum, and Path Nodes",Uber,medium,OA,tree|depth_first_search,codesignal,2026-02-04,1,INTERN|NEW GRAD
ibm-longest-balanced-binary-subarray,Longest Balanced Binary Subarray,IBM,,OA,,hackerrank,2026-02-03,2,INTERN|FULLTIME
ibm-count-unstable-processes,Count Unstable Processes,IBM,,OA,,hackerrank,2026-02-03,1,INTERN
google-meeting-rooms-ii,Minimum Number of Chairs,Google,easy,OA|PHONE SCREEN,intervals|sorting|heap,codesignal,2026-02-02,2,FULLTIME
microsoft-unique-difference-pattern,Unique Difference Pattern,Microsoft,easy,OA,array|string|hash_table,unknown,2026-01-31,1,
amazon-minimum-operations-to-sort-permutation,Minimum Operations to Sort a Permutation,Amazon,,OA,,unknown,2026-01-30,1,FULLTIME
amazon-find-minimum-groups,Find Minimum Groups,Amazon,medium,OA,array|hash_table|greedy,unknown,2026-01-26,1,
amazon-lexicographically-maximum-final-sequence,Lexicographically Maximum Final Sequence,Amazon,,OA,,unknown,2026-01-24,1,FULLTIME
amazon-vm-rental-revenue,VM Rental Revenue,Amazon,medium,OA,heap|greedy,hackerrank,2026-01-24,1,INTERN
jpmorgan-generate-table-of-contents,Generate Table of Contents,JP Morgan Chase,easy,OA,string|parsing|simulation,hackerrank,2026-01-19,2,FULLTIME
jpmorgan-count-dropped-requests,Count Dropped Requests,JP Morgan Chase,easy,OA,array|simulation,hackerrank,2026-01-19,1,FULLTIME
amazon-longest-arithmetic-subarray-after-one-change,Longest Arithmetic Subarray After One Change,Amazon,,OA,,unknown,2026-01-06,1,FULLTIME
amazon-replace-values-and-return-sums,Replace Values and Return Sums,Amazon,,OA,,unknown,2026-01-06,1,FULLTIME
google-count-divisible-coin-selections,Count Divisible Coin Selections,Google,,OA,,unknown,2025-12-24,1,FULLTIME
google-minimum-town-sum-difference,Minimum Town Sum Difference,Google,,OA,,unknown,2025-12-24,1,FULLTIME
oracle-first-balanced-removal-index,First Balanced Removal Index,Oracle,,OA,,unknown,2025-12-22,1,FULLTIME
google-reach-the-end-in-time,Reach the End in Time,Google,easy,OA,matrix|breadth_first_search,codesignal,2025-12-20,2,
hackerrank-longest-equal-binary-subarray,Longest Equal Binary Subarray,HackerRank,,OA,,hackerrank,2025-12-17,2,FULLTIME
hackerrank-longest-equal-binary-subarray-after-one-flip,Longest Equal Binary Subarray After One Flip,HackerRank,,OA,,hackerrank,2025-12-17,2,FULLTIME
visa-previous-bus-departure,Previous Bus Departure,Visa,,OA,,codesignal,2025-12-16,1,FULLTIME
zopsmart-base36-square-root,Base36 Square Root,ZopSmart,,OA,,unknown,2025-12-16,1,
zopsmart-minimum-hidden-roman-value,Minimum Hidden Roman Value,ZopSmart,,OA,,unknown,2025-12-16,1,
zopsmart-reverse-base36-number,Reverse Base36 Number,ZopSmart,,OA,,unknown,2025-12-16,1,
amazon-minimum-s3-storage-cost,Minimum S3 Storage Cost,Amazon,,OA,,unknown,2025-12-11,1,FULLTIME
flipkart-minimized-total-idle-time,Minimized Total Idle Time,Flipkart,,OA,,unknown,2025-12-11,1,FULLTIME
salesforce-longest-subsequence-which-is-a-substring,Longest Subsequence which is a Substring,Salesforce,hard,OA,string|two_pointers|dynamic_programming,hackerrank,2025-12-01,2,FULLTIME
accenture-array-leader-elements,Array Leader Elements,Accenture,easy,OA,array,unknown,2025-11-28,1,NEW GRAD
bitgo-first-fibonacci-at-least-array-sum,First Fibonacci Number at Least the Array Sum,BitGo,easy,OA,array|math|simulation,unknown,2025-11-23,1,FULLTIME
bitgo-shortest-path-from-encoded-edges,Shortest Path from Encoded Graph Edges,BitGo,medium,OA,string|graph|breadth_first_search|hash_table,unknown,2025-11-23,1,FULLTIME
hsbc-minimum-markers-to-clear-line-segments,Minimum Markers to Clear Line Segments,HSBC,medium,OA,array|sorting|greedy|intervals,unknown,2025-11-19,1,FULLTIME
mathworks-balancing-teams,Balancing Teams,MathWorks,medium,OA,array|math,hackerrank,2025-11-16,1,FULLTIME
mathworks-largest-sub-grid,Largest Sub-Grid,MathWorks,medium,OA,matrix|prefix_sum|binary_search,hackerrank,2025-11-16,1,FULLTIME
anthropic-in-memory-database-historical-lookup,In-Memory Database Historical Lookup,Anthropic,hard,OA,hash_table|database|design|simulation,unknown,2025-11-15,6,
twosigma-calculate-y-over-x,Calculate y/x using Patch,Two Sigma,easy,OA,math,hackerrank,2025-11-09,1,INTERN
ibm-process-execution-time,Process Execution Time,IBM,easy,OA,intervals|sorting,hackerrank,2025-11-03,1,FULLTIME|NEW GRAD
ibm-service-timeout-detection,Service Timeout Detection,IBM,easy,OA,hash_table|sorting,hackerrank,2025-11-03,1,FULLTIME|NEW GRAD
microsoft-distinct-number-line-moves,Distinct Number Line Moves,Microsoft,,OA,,hackerrank,2025-10-16,1,FULLTIME
amazon-maximize-machine-strength-sum,Maximize Machine Strength Sum,Amazon,hard,OA,greedy|sorting,unknown,2025-10-12,2,FULLTIME
uber-minimum-operations-to-reduce-to-zero,Minimum Operations To Reduce To Zero,Uber,medium,OA,math|bit_manipulation|greedy|dynamic_programming,unknown,2025-10-12,1,
uber-shopkeeper-final-price,Shopkeeper Final Price,Uber,medium,OA,array|stack,unknown,2025-10-12,1,
goto-maximum-gold-path,Maximum Gold Path,GoTo,easy,OA,matrix|dynamic_programming,unknown,2025-09-10,1,NEW GRAD
microsoft-cut-sticks,Cut the Sticks,Microsoft,easy,OA,array|sorting|simulation,unknown,2025-09-08,1,INTERN
microsoft-adjacent-swap-weighted-sum,Maximum Weighted Sum with Disjoint Adjacent Swaps,Microsoft,medium,OA,array|dynamic_programming,unknown,2025-09-08,1,INTERN
goldman-decrypt-code-lock,Lock Code,Goldman Sachs,hard,OA,math|greedy|array,hackerrank,2025-09-06,1,
jpmorgan-minimize-cost,Reduce the Array (Also for DA),JP Morgan Chase,medium,OA,heap|greedy,hackerrank,2025-08-22,2,INTERN
amazon-count-picked-items-less-than-queries,Count Picked Items Less Than Queries,Amazon,,OA,,unknown,2025-08-10,1,FULLTIME
amazon-fair-prize-distribution,Fair Prize Distribution,Amazon,,OA,,unknown,2025-08-10,1,FULLTIME
salesforce-spam-text-classification,Spam Text Classification,Salesforce,,OA,,unknown,2025-08-06,1,FULLTIME
salesforce-viewable-profiles-by-user,Viewable Profiles by User,Salesforce,,OA,,unknown,2025-08-06,1,FULLTIME
idfc-find-consecutive-integer-sequences,Find Consecutive Integer Sequences,IDFC Bank,easy,OA,math|two_pointers,unknown,2025-08-04,1,FULLTIME
idfc-maximum-profit-from-ticket-bundles,Maximum Profit from Ticket Bundles,IDFC Bank,medium,OA,dynamic_programming|array,unknown,2025-08-04,1,FULLTIME
microsoft-minimum-round-trip-lengths,Minimum Round Trip Lengths,Microsoft,medium,OA,graph|shortest_path,unknown,2025-08-04,1,
microsoft-programmer-strings,Programmer Strings,Microsoft,medium,OA,string|sliding_window|hash_table,unknown,2025-08-04,1,
rippling-distributed-system-recovery,Distributed System Recovery,Rippling,medium,OA,graph|breadth_first_search|sorting,hackerrank,2025-08-03,2,INTERN
amazon-largest-number-with-digit-sum,Largest Number With Digit Sum,Amazon,,OA,,unknown,2025-08-03,1,FULLTIME
amazon-minimize-binary-subsequence-cost,Minimize Binary Subsequence Cost,Amazon,,OA,,unknown,2025-08-03,1,FULLTIME
roblox-minimum-height-difference-between-distant-peaks,Minimum Height Difference Between Distant Peaks,Roblox,medium,OA,array|sorting|two_pointers,unknown,2025-08-01,1,FULLTIME
roblox-phone-battery-discharge-scheduling,Phone Battery Discharge Scheduling,Roblox,medium,OA,simulation|array,unknown,2025-08-01,1,FULLTIME
agoda-count-one-groups-by-size,Count One Groups by Size,Agoda,medium,OA,matrix|graph|breadth_first_search,unknown,2025-07-26,1,CONTRACT
agoda-lexicographically-smallest-task-queue,Lexicographically Smallest Task Queue,Agoda,medium,OA,string|greedy,unknown,2025-07-26,1,CONTRACT
agoda-minimum-price-with-discount-coupons,Minimum Price With Discount Coupons,Agoda,medium,OA,greedy|heap,unknown,2025-07-26,1,CONTRACT
arcesium-city-infection-number,City Infection Number,Arcesium,medium,OA,math|bit_manipulation,hackerrank,2025-07-23,1,INTERN
arcesium-minimum-tunnel-crossing-time,Minimum Tunnel Crossing Time,Arcesium,easy,OA,array|sorting|two_pointers|greedy,hackerrank,2025-07-23,1,FULLTIME
arcesium-product-of-subset-maxima,Product of Subset Maxima,Arcesium,medium,OA,array|sorting|math|combinatorics,hackerrank,2025-07-23,1,FULLTIME
arcesium-reconstruct-root-stream,Reconstruct the Root Stream,Arcesium,medium,OA,array|tree|simulation,hackerrank,2025-07-23,1,FULLTIME
deloitte-minimum-deletions-for-non-palindrome,Minimum Deletions for a Non-Palindrome,Deloitte,easy,OA,string|two_pointers,codility,2025-07-23,1,NEW GRAD
deloitte-minimum-cost-solar-rooftops,Minimum-Cost Solar Rooftop Allocation,Deloitte,medium,OA,array|sorting|greedy|binary_search,codility,2025-07-23,1,NEW GRAD
deloitte-pair-elements-with-even-sums,Pair Elements with Even Sums,Deloitte,easy,OA,array|math,codility,2025-07-23,1,NEW GRAD
google-minimum-operations-flip-exactly-k-bits,Minimum Operations to Flip Exactly K Bits,Google,hard,OA,array|math|combinatorics,unknown,2025-07-22,1,INTERN
google-power-update-after-kth-largest-insertion,Power Update After K-th Largest Insertion,Google,hard,OA,array|sorting|segment_tree|math,unknown,2025-07-22,1,INTERN
rippling-server-upgrade-planning,Server Upgrade Planning,Rippling,medium,OA,binary_search|math|greedy,hackerrank,2025-07-19,1,INTERN
rippling-shortest-substring,Shortest Substring,Rippling,medium,OA,string|two_pointers|sliding_window,hackerrank,2025-07-19,1,INTERN
amazon-min-operations,Min Operations to Adjust Prices,Amazon,medium,OA,array|sorting|greedy,hackerrank,2025-07-09,1,INTERN
canva-get-maximum-sum-of-strengths,Element Swapping,Canva,medium,OA,array|greedy,unknown,2025-07-09,1,
canva-find-total-weight,Women in STEM Charity,Canva,medium,OA,heap|simulation,unknown,2025-07-09,1,
nvidia-break-palindrome,Break a Palindrome,NVIDIA,medium,OA,string|greedy,hackerrank,2025-07-08,1,
nvidia-get-dict-value,Dynamic Path Accessor,NVIDIA,easy,OA,hash_table|parsing,hackerrank,2025-07-08,1,
nvidia-count-palindromes,Palindromic Strings,NVIDIA,hard,OA,string|greedy,hackerrank,2025-07-08,1,
salesforce-integrity-score,Integrity Score,Salesforce,,OA,,unknown,2025-07-08,1,FULLTIME
amazon-maximize-pages-before-suspension,Maximize Pages Before Suspension,Amazon,hard,OA,greedy|sorting|simulation,hackerrank,2025-07-07,1,NEW GRAD
amazon-get-min-subsegments,Segmentify: Minimum Subsegments,Amazon,hard,OA,dynamic_programming|greedy|string,hackerrank,2025-07-06,4,NEW GRAD
amazon-find-hash,Find Hash,Amazon,medium,OA,array|math,hackerrank,2025-07-06,3,NEW GRAD
google-count-permutations-without-three-same-parity,Count Permutations Without Three Equal Parities in a Row,Google,hard,OA,array|dynamic_programming|combinatorics|math,unknown,2025-07-06,1,INTERN
amazon-predict-answer,Predict Answer,Amazon,medium,OA,array|binary_search|sorting|stack,hackerrank,2025-07-05,2,FULLTIME
google-count-valid-parity-run-subsequences,Count Subsequences Without Three Equal-Parity Elements in a Row,Google,medium,OA,array|dynamic_programming|combinatorics,unknown,2025-07-05,1,INTERN
google-minimum-swaps-to-sort-ternary-array-after-updates,Minimum Swaps to Sort a Ternary Array After Updates,Google,hard,OA,array|sorting|greedy|segment_tree,unknown,2025-07-05,1,INTERN
